IDmembers,reporter_fotografo,pauta,link,data
60f844aeb93bca671c3fe551,Bruno Vital,COMPRA DE VAPOR: RESCISÃO DA 3R PODE PREJUDICAR PRODUÇÃO DE PETRÓLEO NO RN,https://trello.com/c/mzo9AGOe,2023-08-05T02:28:06.803Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GUARARAPES E SINE OFERECEM 180 VAGAS DE EMPREGO,https://trello.com/c/1HVoMhnU,2023-10-26T18:06:38.853Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,GO RN EDIÇÃO 2023,https://trello.com/c/P3JErfrF,2023-10-26T18:06:35.774Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CONECTA NORDESTE 2023,https://trello.com/c/zJ65Ihxa,2023-10-26T18:06:33.060Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,POLÍCIA PENAL PRENDE VISITANTES LIGADAS A FACÇÕES CRIMINOSAS,https://trello.com/c/HmiiJYVy,2023-10-25T22:02:08.963Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,REPERCUSSÃO DA TAXAÇÃO DA ÁGUA BRUTA,https://trello.com/c/KEpKfDD2,2023-05-22T20:48:57.107Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,LEGALIZAÇÃO DO ABORTO: SIM OU NÃO?,https://trello.com/c/Sgb0iqnc,2023-10-02T20:11:27.088Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,SUÍTE: DENÚNCIA DE ATESTADOS FALSOS,https://trello.com/c/H18ZLbwY,2023-05-19T12:23:21.232Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,SECRETÁRIO DENUNCIA ESQUEMA DE ATESTADOS FALSOS NA SMS,https://trello.com/c/CCBTS7uj,2023-05-17T23:32:17.127Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GERAL SOBRE O 1° DIA DE INTERDIÇÃO DA OBRA DE REAQUALIFICAÇÃO DA RUA JOÃO PESSOA,https://trello.com/c/zSR3u1le,2023-05-17T12:49:19.606Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,DUNAS DO ROSADO PODEM DESAPARECER,https://trello.com/c/722dYQ33,2023-05-15T17:15:03.255Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,COBRANÇA DA ÁGUA BRUTA PODER GERAR PREJUÍZOS PARA PRODUTORES DO RN,https://trello.com/c/UPoWDmaD,2023-05-20T21:12:14.818Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,VISITA AO PARQUE DA COSTEIRA,https://trello.com/c/VhYT0sZ9,2023-05-14T12:10:24.603Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,TJRN COBRA PRECATÓRIOS DO GOVERNO / NOTA POTIGUAR,https://trello.com/c/JDmgu9A0,2023-05-12T22:21:42.991Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,QUASE 50% DOS PROFESSORES DA REDE MUNICIPAL ESTÃO AFASTADOS DA SALA DE AULA,https://trello.com/c/ppjBaZOM,2023-06-01T01:17:59.552Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,SINSP DENUNCIA FALTA DE REAJUSTE PARA PROFISSIONAIS DA EDUCAÇÃO,https://trello.com/c/PHfGevU4,2023-05-10T11:15:12.687Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,MISSÃO NO REINO UNIDO - ENERGIAS LIMPAS,https://trello.com/c/06G5Ab3B,2023-05-10T21:02:47.628Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CRÉDITO PARA PISO DA ENFERMAGEM É INSUFICIENTE E PODE GERAR 32.500 DEMISSÕES,https://trello.com/c/MMB7lz2O,2023-05-10T16:59:28.818Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,RESOLUÇÃO DO CNJ QUER ACABAR COM HOSPITAIS DE CUSTÓDIA,https://trello.com/c/12oVBZBr,2023-05-08T20:34:37.903Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CAERN ABRE CAPITAL SOCIAL,https://trello.com/c/YsIqZcRj,2023-05-08T20:27:38.431Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LEI CONDICIONA COMPRA DE COMBUSTÍVEL EM POSTOS À IDENTIFICAÇÃO DO CLIENTE,https://trello.com/c/PFDOomjt,2023-05-05T00:07:28.881Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ALERTA SOBRE AS DROGAS K9 E FENTANIL,https://trello.com/c/tTLSnhGz,2023-05-03T20:47:46.444Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ATRASO DE PAGAMENTO DA SESAP A MÉDICOS DA COOPMED,https://trello.com/c/RdHlVvxE,2023-05-03T13:40:01.079Z
5b68ba272ed9aa171a785b27,margareth grilo,MOTORES,https://trello.com/c/3Tb8Hi5K,2023-05-14T22:19:57.017Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,COTEMINAS E SHEIN FECHAM ACORDO E RN PODERÁ SER BENEFICIADO,https://trello.com/c/eHUEegfF,2023-05-02T15:50:03.388Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,SITUAÇÃO DOS PRESOS E INDICIADOS DURANTE OS ATAQUES CRIMINOSOS,https://trello.com/c/d6eCE9ss,2023-04-27T23:12:20.639Z
60f844aeb93bca671c3fe551,Bruno Vital,IMBRÓGLIO NA RECUPERAÇÃO DO CALÇADÃO DE PONTA NEGRA,https://trello.com/c/90ovWqwe,2023-04-27T17:15:52.641Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PROJETOS DAS NOVAS TRINCHEIRAS PARA NATAL,https://trello.com/c/1W3A0p80,2023-04-27T23:10:42.278Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,EROSÃO DO MORRO DO CARECA,https://trello.com/c/5xgVlsrL,2023-05-03T21:42:35.473Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,OVOS E LEITE AUMENTAM 4 x MAIS QUE A INFLAÇÃO,https://trello.com/c/a4H6JbCS,2023-04-27T23:12:13.414Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,POLÍCIA CUMPRE MANDADO DE BUSCA E APREENSÃO NA CASA DE MC DE FACÇÃO,https://trello.com/c/hqACrfq9,2023-04-27T11:14:46.407Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,60 ANOS DE JORNALISMO DE CASSIANO ARRUDA,https://trello.com/c/szHDExt0,2023-05-01T16:36:54.179Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PING-PONG DA SEMANA: FILIPE GENTIL,https://trello.com/c/PfRGMSdT,2023-05-01T16:36:51.096Z
60f844aeb93bca671c3fe551,Bruno Vital,UPAS E HOSPITAIS LOTADOS,https://trello.com/c/yHcXX1k5,2023-04-24T12:01:51.411Z
60f844aeb93bca671c3fe551,Bruno Vital,BRASIL É O 2º PAÍS QUE MAIS PASSA TEMPO EM FRENTE ÀS TELAS,https://trello.com/c/xx0zRo2G,2023-04-28T11:56:05.171Z
60f844aeb93bca671c3fe551,Bruno Vital,ANALISTAS APRESENTAM IMPACTO DOS 100 PRIMEIROS DIAS DO GOVERNO FEDERAL ,https://trello.com/c/ZY8xJDjo,2023-04-24T12:01:10.126Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ESPECIAL COM O PRESIDENTE DA CAERN - ROBERTO LINHARES,https://trello.com/c/3Wg5iAdO,2023-04-19T21:05:29.834Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,BALANÇO DA INFRAMÉRICA,https://trello.com/c/eMgczY4Q,2023-04-24T17:22:18.560Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,RELICITAÇÃO DO AEROPORTO DE SGA,https://trello.com/c/pF9PPFww,2023-04-24T17:40:59.825Z
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA PING PONG - EMPRESÁRIO NETO CAMELO - RESINORTE,https://trello.com/c/xXjpr9b2,2023-04-19T15:06:50.842Z
60f844aeb93bca671c3fe551,Bruno Vital,MULTAS DISPARAM MAIS DE 2.000% NA AV. ROBERTO FREIRE APÓS NOVO RADAR,https://trello.com/c/faHzKbqz,2023-04-19T15:06:42.544Z
60f844aeb93bca671c3fe551,Bruno Vital,INVASÕES MST,https://trello.com/c/QbbBGGJD,2023-04-18T11:44:42.375Z
60f844aeb93bca671c3fe551,Bruno Vital,QUEDA DE PRODUÇÃO DAS MONTADORAS X VENDA DE VEÍCULOS EM NATAL,https://trello.com/c/eClL4MVz,2023-04-18T23:59:50.957Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,REPERCUSSÃO DA INVASÃO DO MST,https://trello.com/c/FYiegsbT,2023-04-18T12:30:41.187Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CUSTO DO PRESO X ESTUDANTE,https://trello.com/c/nXiE3RES,2023-04-18T12:55:18.137Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,AUDIÊNCIA PÚBLICA/COMÉRCIO DO ALECRIM,https://trello.com/c/tGla3DAd,2023-04-14T12:45:45.578Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,TORNOZELEIRAS ELETRÔNICAS,https://trello.com/c/C44KG7Lt,2023-04-17T01:19:29.202Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENTREVISTA TITULAR DA SIN - ESTRADAS DO RN,https://trello.com/c/4V7X3BxH,2023-04-17T01:19:18.692Z
60f844aeb93bca671c3fe551,Bruno Vital,ÔNIBUS: REUNIÃO ENTRE STTU E SETURN SOBRE LICITAÇÃO,https://trello.com/c/AgSdx2SL,2023-04-13T17:16:20.369Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ESTUDO MOSTRA DESPERDÍCIO DE DINHEIRO COM OBRAS DE EDUCAÇÃO BÁSICA,https://trello.com/c/WYuhWK3n,2023-04-13T18:32:11.827Z
60f844aeb93bca671c3fe551,Bruno Vital,CHOPP OKTOS INOVA,https://trello.com/c/uiVyFajA,2023-04-12T13:41:52.880Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,QUEDA NAS VENDAS DO VAREJO NO RN,https://trello.com/c/R6qHvGcP,2023-04-12T13:43:31.306Z
60f844aeb93bca671c3fe551,Bruno Vital,FALTA DE INVESTIMENTOS NA VIA COSTEIRA,https://trello.com/c/CjlzyBmz,2023-04-12T00:40:10.140Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ALRN DISCUTE CRISE NO TURISMO E ESPECIAL,https://trello.com/c/glm38ftr,2023-04-12T13:42:22.713Z
60f844aeb93bca671c3fe551,Bruno Vital,GREVES DA SAÚDE E EDUCAÇÃO DO RN,https://trello.com/c/Brp7wtW3,2023-04-12T11:42:06.699Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,OCUPAÇÃO DOS HOTÉIS NA SEMANA SANTA,https://trello.com/c/PliH7kcM,2023-04-11T13:24:29.877Z
60f844aeb93bca671c3fe551,Bruno Vital,GREVE DA EDUCAÇÃO NO RN,https://trello.com/c/p5w4ByRw,2023-04-11T13:24:28.378Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,GOVERNO NÃO PAGA EMPRESA DE TORNOZELEIRAS,https://trello.com/c/imy7uGWx,2023-04-10T16:59:38.567Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,MUSEU DA RAMPA - MP FIRMA ACORDO COM GOVERNO,https://trello.com/c/UUbXonR9,2023-04-10T01:00:25.789Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,HISTÓRICO RECENTE DO CAOS NO TRANSPORTE PÚBLICO,https://trello.com/c/UQ9Ilz9E,2023-04-11T13:24:23.721Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GREVE REDE ESTADUAL DE ENSINO,https://trello.com/c/YNwv2zGc,2023-04-06T16:03:41.191Z
60f844aeb93bca671c3fe551,Bruno Vital,MEC SUPENDE CRONOGRAMA DE IMPLANTAÇÃO DO NOVO ENSINO MÉDIO,https://trello.com/c/lGoaq6CZ,2023-04-06T16:04:00.512Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,POR QUE OS ATAQUES DE FACÇÃO ACABARAM NO RN? PORQUE A ONDA DE CRIMES FOI SÓ NO RN?,https://trello.com/c/9TePWp62,2023-04-04T23:42:54.546Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PESQUISA CUSTOS E ÍNDICES DA CONSTRUÇÃO CIVIL,https://trello.com/c/5YA6A91c,2023-04-08T10:09:56.992Z
60f844aeb93bca671c3fe551,Bruno Vital,INTELIGÊNCIA ARTIFICIAL: ALIADA OU VILÃ?,https://trello.com/c/ZcdtcjJz,2023-04-03T14:40:31.175Z
60f844aeb93bca671c3fe551,Bruno Vital,CAOS NO TRÂNSITO DA AVENIDA MARIA LACERDA E ABEL CABRAL,https://trello.com/c/FVscSoS7,2023-04-04T16:26:35.508Z
60f844aeb93bca671c3fe551,Bruno Vital,PRESTAÇÃO ANUAL DE CONTAS DO GOVERNO DO RN,https://trello.com/c/RTULyUXZ,2023-04-04T17:07:50.584Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,IMPACTO DO AUMENTO DO ICMS - SINDICATOS,https://trello.com/c/I9DBpyZy,2023-04-04T16:29:06.606Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ANIVERSÁRIO DE 73 ANOS DE TN E LANÇAMENTO DAS NOVIDADES DO STC,https://trello.com/c/R9OlKsvv,2023-05-23T15:29:16.165Z
60f844aeb93bca671c3fe551,Bruno Vital,VOLTA ÀS AULAS NA REDE MUNICIPAL E ASSEMBLEIA SINTE/RN,https://trello.com/c/FAKoINVx,2023-03-31T12:06:03.786Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,DONO DE ÔNIBUS INCENDIADO NÃO DESISTE DE SONHO,https://trello.com/c/qgE5sSga,2023-05-23T15:29:23.469Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,DIFICULDADES DOS JOVENS NO MERCADO DE TRABALHO,https://trello.com/c/cmgq1AGP,2023-04-03T22:48:03.847Z
60f844aeb93bca671c3fe551,Bruno Vital,AUTISMO,https://trello.com/c/BjWZAjQq,2023-04-02T22:00:49.481Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,NOVA PARCERIA DO PRÓ-SERTÃO,https://trello.com/c/JHUrmafk,2023-03-29T15:54:16.298Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ESTUDO SOBRE LAGOAS DE CAPTAÇÃO / AÇÃO DO MP,https://trello.com/c/q5Fg98JI,2023-03-28T00:25:16.484Z
60f844aeb93bca671c3fe551,Bruno Vital,ESTUDO DO DIEESE - PISO DOS PROFESSORES,https://trello.com/c/UZ0B7T2r,2023-03-31T12:06:16.582Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,"INADIMPLÊNCIA CRESCE E ATINGE 65,45 MILHÕES DE CONSUMIDORES",https://trello.com/c/sHBA3tv9,2023-03-30T00:17:58.688Z
60f844aeb93bca671c3fe551,Bruno Vital,REDE ESTADUAL DE ENSINO MANTÉM GREVE,https://trello.com/c/rvD7CyFj,2023-03-27T11:57:21.379Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ANA DEFINE TARIFA DE ADUÇÃO DAS ÁGUAS DO RIO SÃO FRANCISCO,https://trello.com/c/Jzs2UQGi,2023-04-02T22:00:56.024Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,QUEDA BRUSCA NO FATURAMENTO DE BARES E RESTAURANTES,https://trello.com/c/L51IGJRu,2023-03-22T23:29:34.574Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CUSTO DOS PRESOS DO SISTEMA PENITENCIÁRIO DO RN,https://trello.com/c/p80naQT4,2023-03-23T18:58:02.242Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,BALANÇO DOS RESERVATÓRIOS DO RN,https://trello.com/c/keeNHpSP,2023-03-22T11:16:02.037Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,GERAL SOBRE A VOLTA DA NORMALIZAÇÃO DOS SERVIÇOS,https://trello.com/c/L8RfjGSu,2023-03-22T23:29:45.300Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,MUDANÇAS NA DECLARAÇÃO DO IMPOSTO DE RENDA 2023,https://trello.com/c/cdIj6DD7,2023-03-20T16:57:40.992Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,VISITA DO MINISTRO DA JUSTIÇA FLÁVIO DINO,https://trello.com/c/t58hfesj,2023-03-20T23:32:33.528Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,TERMINAL PESQUEIRO,https://trello.com/c/nYuoXqB2,2023-03-19T19:56:10.010Z
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA JUIZ HENRIQUE BALTAZAR,https://trello.com/c/y9tdgtOY,2023-03-19T19:56:41.741Z
60f844aeb93bca671c3fe551,Bruno Vital,PÓS-ATAQUES NO RN 2,https://trello.com/c/GSDU829c,2023-03-17T11:38:43.165Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,FACÇÕES CRIMINOSAS NO RN,https://trello.com/c/3ZM9cq78,2023-03-19T19:59:03.704Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PÓS ATAQUES NO RN,https://trello.com/c/wJsuKM6j,2023-03-16T12:05:50.746Z
60f844aeb93bca671c3fe551,Bruno Vital,PÓS ATAQUES NO RN,https://trello.com/c/wJsuKM6j,2023-03-16T12:05:50.746Z
60f844aeb93bca671c3fe551,Bruno Vital,NOVO DESENHO DA REDE DE ÔNIBUS,https://trello.com/c/WJ43Aauz,2023-03-21T22:28:10.017Z
60f844aeb93bca671c3fe551,Bruno Vital,DIA DO CONSUMIDOR,https://trello.com/c/8cv5rwJC,2023-03-15T11:12:34.855Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CONSIGNADOS SUSPENSOS,https://trello.com/c/7tlqPDBN,2023-03-21T21:10:03.081Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,IMPOSTO DE RENDA,https://trello.com/c/3rC22wX4,2023-03-10T16:54:20.354Z
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA ERIKO JÁCOME,https://trello.com/c/tXlUYVc6,2023-03-16T12:07:01.678Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,GREVE DOS PROFESSORES,https://trello.com/c/CoDX6lTR,2023-03-14T03:17:17.416Z
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA CEI,https://trello.com/c/pstsphSn,2023-03-11T14:27:45.688Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,SEM AUMENTO HÁ 5 ANOS,https://trello.com/c/Glsr2192,2023-03-13T14:33:42.763Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Entrevista ECO BEAT.co,https://trello.com/c/ug1sFtHu,2023-04-03T22:48:24.062Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CRATERA NA BR 101,https://trello.com/c/8jDpNLN2,2023-03-07T13:14:15.607Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,REURBANIZAÇÃO DO MARUIM,https://trello.com/c/9e6pCx3f,2023-03-09T12:36:48.995Z
60f844aeb93bca671c3fe551,Bruno Vital,GREVE DOS PROFESSORES,https://trello.com/c/XJSCaK2f,2023-03-07T13:13:11.503Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PING-PONG THAYANNE FLOR,https://trello.com/c/Wyn2gs6D,2023-03-11T14:27:09.915Z
60f844aeb93bca671c3fe551,Bruno Vital,REUNIÃO NA FIERN - PETROBRAS,https://trello.com/c/ogx8emVG,2023-03-06T14:09:09.405Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,SUÍTE ATIVOS DA PETROBRAS,https://trello.com/c/r5VGMlVU,2023-03-02T17:25:09.842Z
60f844aeb93bca671c3fe551,Bruno Vital,ORÇAMENTO DA UFRN,https://trello.com/c/rTbPCAJ6,2023-03-02T23:26:12.265Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PRAÇA AUGUSTO SEVERO,https://trello.com/c/KbklXbBO,2023-03-06T09:35:17.824Z
60f844aeb93bca671c3fe551,Bruno Vital,PETLOG VERSÃO 2.0,https://trello.com/c/FQ999Q5H,2023-03-06T14:09:14.729Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,AUMENTO DOS COMBUSTÍVEIS,https://trello.com/c/fOENwHXN,2023-03-01T10:20:10.972Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ESPAÇOS KIDS,https://trello.com/c/jaSF9oXj,2023-03-11T14:26:47.116Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,"ALECRIM, UM BAIRRO ABANDONADO",https://trello.com/c/DyzwLAbU,2023-02-28T00:45:26.084Z
60f844aeb93bca671c3fe551,Bruno Vital,FEIRA DO EMPREENDEDOR,https://trello.com/c/J7rZi4vy,2023-02-27T16:36:02.694Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,DOIS A - RESPONSABILIDADE SOCIAL,https://trello.com/c/Vo6j3jWy,2023-03-08T01:28:10.242Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,O Borrachão,https://trello.com/c/saXnLoZ0,2023-02-27T17:32:10.858Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PRODUÇÃO DE MELÃO,https://trello.com/c/CsrIgPcC,2023-03-06T17:12:30.268Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PLANO DIRETOR REVISADO,https://trello.com/c/kJZdRSJs,2023-02-27T13:46:04.650Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,VISTO PARA AMERICANOS,https://trello.com/c/lIzgvj69,2023-02-24T00:28:36.028Z
60f844aeb93bca671c3fe551,Bruno Vital,ESCOLAS DO ESTADO SEM AULAS,https://trello.com/c/RaSIQ9lS,2023-02-27T13:11:24.618Z
60f844aeb93bca671c3fe551,Bruno Vital,BALANÇO DO CARNAVAL,https://trello.com/c/eQmblmyw,2023-02-23T16:23:02.993Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,BAIACU NA VARA E BLOCO DO GARI,https://trello.com/c/D6adBnQP,2023-02-23T11:08:52.127Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,MINISTRO MÁRCIO FRANÇA EM NATAL,https://trello.com/c/jYJdjxCY,2023-02-22T17:13:26.162Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,FELIZARDO MOURA / PONTE CAINDO,https://trello.com/c/luzgHmfO,2023-02-22T12:39:08.167Z
60f844aeb93bca671c3fe551,Bruno Vital,VISTORIA CREA NO CARNAVAL,https://trello.com/c/YnK1pMTd,2023-02-22T11:29:52.124Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,COBERTURA CARNAVAL 2023,https://trello.com/c/THxfXmqd,2023-02-24T14:12:49.374Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,COBERTURA CARNAVAL 2023,https://trello.com/c/THxfXmqd,2023-02-24T14:12:49.374Z
60f844aeb93bca671c3fe551,Bruno Vital,COBERTURA CARNAVAL 2023,https://trello.com/c/THxfXmqd,2023-02-24T14:12:49.374Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,GARANTIA SAFRA,https://trello.com/c/4cXNizd7,2023-02-16T10:05:29.391Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,EÓLICAS - RN NA FRENTE,https://trello.com/c/yUeWX1Ra,2023-02-14T23:30:25.994Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,Loucos por Coxinha - Fábrica,https://trello.com/c/gaaUmBRV,2023-02-16T17:00:02.789Z
60f844aeb93bca671c3fe551,Bruno Vital,VAGAS DO ENEM,https://trello.com/c/sIW2PzgP,2023-02-14T19:45:53.978Z
60f844aeb93bca671c3fe551,Bruno Vital,ARBITRAGEM MILIONÁRIA,https://trello.com/c/GhDOEwyk,2023-02-16T13:08:03.518Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LINGUAGEM NEUTRA,https://trello.com/c/FIj00yc6,2023-02-22T12:28:44.681Z
60f844aeb93bca671c3fe551,Bruno Vital,CVV,https://trello.com/c/oPwkCZRz,2023-02-22T11:29:55.914Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,OPERAÇÃO VERÃO,https://trello.com/c/Rx3c1xqT,2023-02-12T16:48:22.971Z
60f844aeb93bca671c3fe551,Bruno Vital,CAMPEONATO DE ROBÓTICA,https://trello.com/c/GHoEbE6Z,2023-02-12T16:48:01.704Z
60f844aeb93bca671c3fe551,Bruno Vital,CIRURGIAS ELETIVAS,https://trello.com/c/H7VbENcC,2023-02-16T13:08:07.264Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,PRÊMIO PARLAMENTO EMPREENDEDOR,https://trello.com/c/Ocfb7oq9,2023-02-22T12:32:55.979Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,BLOCO DE PRETO AQUINO,https://trello.com/c/k22rbOzK,2023-02-22T12:35:20.278Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LAGOA AZUL - COLETIVA,https://trello.com/c/IuNBYqhZ,2023-02-09T09:32:10.358Z
60f844aeb93bca671c3fe551,Bruno Vital,COLETIVA ITEP,https://trello.com/c/TwTR1kFH,2023-02-09T11:35:53.645Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,A LAGOA AZUL,https://trello.com/c/9tDzcY2X,2023-02-09T09:32:35.268Z
60f844aeb93bca671c3fe551,Bruno Vital,CARÊNCIA DE MÉDICOS NO ESTADO,https://trello.com/c/5AkVUfeW,2023-02-09T11:35:51.674Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ENTREVISTA COMJOL,https://trello.com/c/ch6vUksv,2023-02-14T12:34:41.910Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CORRIDAS DE RUA,https://trello.com/c/YnLgznSH,2023-02-22T12:29:31.697Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,OBRA DO ENROCAMENTO,https://trello.com/c/7m9hsjbw,2023-02-08T13:51:40.794Z
60f844aeb93bca671c3fe551,Bruno Vital,LAGOA AZUL,https://trello.com/c/a4bi5ayS,2023-02-07T09:38:06.538Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,AUMENTO NO PREÇO DOS REMÉDIOS,https://trello.com/c/EX0rGFsG,2023-02-22T14:23:10.798Z
60f844aeb93bca671c3fe551,Bruno Vital,DESMONTE DA PETROBRÁS NO RN,https://trello.com/c/meGnHTdH,2023-02-07T10:48:47.070Z
60f844aeb93bca671c3fe551,Bruno Vital,ChatGPT: O EMPREGO POR UM FIO,https://trello.com/c/2jvvwrnw,2023-02-07T10:48:48.886Z
60f844aeb93bca671c3fe551,Bruno Vital,OBRAS EM NATAL,https://trello.com/c/d9LZQwJn,2023-02-02T12:03:06.953Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,BEACH TENNIS,https://trello.com/c/tHumYLOX,2023-02-06T09:50:47.202Z
60f844aeb93bca671c3fe551,Bruno Vital,ChatGPT,https://trello.com/c/eVsPRqIo,2023-02-07T09:38:28.865Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,NOVO ARCEBISPO DE NATAL,https://trello.com/c/tni1Xgb3,2023-03-22T11:16:43.018Z
60f844aeb93bca671c3fe551,Bruno Vital,PUBLICIDADE LEGAL,https://trello.com/c/ExX9zZsT,2023-01-31T11:46:35.580Z
60f844aeb93bca671c3fe551,Bruno Vital,AUMENTO DO OVO,https://trello.com/c/J5ibX8Uy,2023-01-27T11:17:03.889Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,TRANSPORTE INTERMUNICIPAL,https://trello.com/c/rv5njaxp,2023-01-26T17:02:59.622Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,TARIFA DE ÁGUA,https://trello.com/c/f8phO3M5,2023-01-26T18:27:13.205Z
60f844aeb93bca671c3fe551,Bruno Vital,MP x RAMPA,https://trello.com/c/URAnggOz,2023-01-26T12:50:30.038Z
